"","1.1","1.2","1.3","1.4","1.5","2.2","2.3","2.4","2.5","2.6","3.1","3.2","3.3","3.4","4.1","4.2","5.1","5.2","5.3","5.4","6.2","6.3","6.4","6.5","7.2","7.3","7.4","7.5","8.1","8.2","12.2","12.3","13.1","13.2","16.2","16.3","17.1","17.2"
"Squaliformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117924528301887,0,0,0,0,0,0,0.02,0,0,0,0,0
"Squamata",0,0,0,0,0,0.2,0.117647058823529,0.0952380952380952,0.233333333333333,0.25,0.107142857142857,0.0869565217391304,0.266666666666667,0,0.0555555555555556,0.142857142857143,0.17687074829932,0.163636363636364,0.294871794871795,0.160583941605839,0.0625,0.2,0.125,0.119047619047619,0.0819672131147541,0.150943396226415,0.233333333333333,0.113513513513514,0.208609271523179,0.166666666666667,0.288659793814433,0.148648648648649,0.34,0.228070175438596,0.276923076923077,0.0833333333333333,0.104477611940299,0.27027027027027
"Stomiiformes",0.526315789473684,0.474747474747475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0.0072992700729927,0,0,0,0,0.0327868852459016,0.0106132075471698,0,0.0162162162162162,0,0,0.0206185567010309,0,0.04,0.0350877192982456,0,0,0,0
"Struthioniformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0,0,0,0.00769230769230769,0,0,0
"Synbranchiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0.0202702702702703,0,0,0,0,0,0
"Syngnathiformes",0,0,0,0,0,0.0666666666666667,0,0,0.0333333333333333,0,0,0.0434782608695652,0,0,0,0.178571428571429,0.564625850340136,0,0,0.0437956204379562,0,0,0,0,0,0.00471698113207547,0.00833333333333333,0.0162162162162162,0,0,0.0103092783505155,0.027027027027027,0,0.0175438596491228,0,0,0,0
"Testudines",0,0,0,0,0,0,0,0,0.0166666666666667,0,0.0357142857142857,0.0434782608695652,0,0,0,0,0,0.0181818181818182,0,0.0145985401459854,0,0,0,0,0,0,0,0,0.00993377483443709,0.0297619047619048,0.0515463917525773,0.0608108108108108,0,0.0350877192982456,0,0,0.0447761194029851,0
"Tetraodontiformes",0.453684210526316,0,0,0.548192771084337,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.3125,0,0,0,0,0.0035377358490566,0,0,0.0132450331125828,0,0.0103092783505155,0.00675675675675676,0,0.0175438596491228,0,0,0.0298507462686567,0
"Tinamiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0
"Torpediniformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0
