Accession#,Reads,DescriptionDepth,Description,Library,Barcode Label,Barcode,Sample,Depth,Taxonomy,Kingdom,Phyllum,Class,Order,Family,Genus,Species,Proportion of Reads
KM112292.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.10,Barcode 10,8.1,400,Eukaryota;Chordata;Mammalia;Primates;Cheirogaleidae;Microcebus;Microcebus griseorufus,Eukaryota,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus,Microcebus griseorufus,0.001153403
AP010822.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.10,Barcode 10,8.1,400,Eukaryota;Chordata;Aves;Gruiformes;Rallidae;Rallina;Rallina eurizonoides,Eukaryota,Chordata,Aves,Gruiformes,Rallidae,Rallina,Rallina eurizonoides,0.001153403
KU184005.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.10,Barcode 10,8.1,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Aplastodiscus;Aplastodiscus leucopygius,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Aplastodiscus,Aplastodiscus leucopygius,0.001153403
MF872229.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.10,Barcode 10,8.1,400,Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Trachypithecus;Trachypithecus phayrei,Eukaryota,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus,Trachypithecus phayrei,0.001153403
AP006047.1,13,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Molidae;Ranzania;Ranzania laevis,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,0.014994233
U94811.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Aves;Trogoniformes;Trogonidae;Harpactes;Harpactes diardii,Eukaryota,Chordata,Aves,Trogoniformes,Trogonidae,Harpactes,Harpactes diardii,0.001153403
AF474226.1,7,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Primates;Lepilemuridae;Lepilemur;Lepilemur mustelinus,Eukaryota,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur mustelinus,0.008073818
AJ628377.1,5,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Marmosa;Marmosa mexicana,Eukaryota,Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa mexicana,0.005767013
HQ711551.1,10,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton fuzhongensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton fuzhongensis,0.011534025
LC020924.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.003460208
AP011561.1,11,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.012687428
KC520759.1,9,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Phyllomedusa;Phyllomedusa aff. hypochondrialis DPB-2013,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phyllomedusa,Phyllomedusa aff. hypochondrialis DPB-2013,0.010380623
KF783173.1,6,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Eulipotyphla;Erinaceidae;Paraechinus;Paraechinus hypomelas,Eukaryota,Chordata,Mammalia,Eulipotyphla,Erinaceidae,Paraechinus,Paraechinus hypomelas,0.006920415
DQ912040.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa hepsetus,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Anchoa,Anchoa hepsetus,0.003460208
HQ652139.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Spalacidae;Nannospalax;Nannospalax nehringi,Eukaryota,Chordata,Mammalia,Rodentia,Spalacidae,Nannospalax,Nannospalax nehringi,0.001153403
JQ815356.1,5,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Viperidae;Gloydius;Gloydius ussuriensis,Eukaryota,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,0.005767013
AF381058.1,5,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Acanthopagrus;Acanthopagrus australis,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Acanthopagrus,Acanthopagrus australis,0.005767013
HM581978.1,8,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Pythonidae;Python;Python molurus,Eukaryota,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python molurus,0.00922722
AB972067.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Molidae;Ranzania;Ranzania laevis,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,0.001153403
HQ171057.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Primates;Lepilemuridae;Lepilemur;Lepilemur fleuretae,Eukaryota,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur fleuretae,0.003460208
AP011991.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Characiformes;Hepsetidae;Hepsetus;Hepsetus odoe,Eukaryota,Chordata,Actinopteri,Characiformes,Hepsetidae,Hepsetus,Hepsetus odoe,0.001153403
LC474185.1,5,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogonichthyoides;Apogonichthyoides timorensis,Eukaryota,Chordata,Actinopteri,Kurtiformes,Apogonidae,Apogonichthyoides,Apogonichthyoides timorensis,0.005767013
AH005478.2,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Varanidae;Varanus;Varanus niloticus,Eukaryota,Chordata,Lepidosauria,Squamata,Varanidae,Varanus,Varanus niloticus,0.002306805
AJ005779.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Niviventer;Niviventer cremoriventer,Eukaryota,Chordata,Mammalia,Rodentia,Muridae,Niviventer,Niviventer cremoriventer,0.002306805
AP017956.1,7,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.008073818
EU837125.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Epibator;Epibator nigrofasciolatum,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Epibator,Epibator nigrofasciolatum,0.002306805
KT000007.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Macroscelidea;Macroscelididae;Elephantulus;Elephantulus rupestris,Eukaryota,Chordata,Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus rupestris,0.003460208
AP017955.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.002306805
EU567930.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Morethia;Morethia adelaidensis,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Morethia,Morethia adelaidensis,0.003460208
JN632706.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Tragelaphus;Tragelaphus scriptus,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus scriptus,0.001153403
AM886465.1,4,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Aphyocypris;Aphyocypris kikuchii,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Aphyocypris,Aphyocypris kikuchii,0.00461361
EF373885.1,5,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus gallus,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,0.005767013
KF992991.1,4,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Typhlopidae;Anilios;Anilios grypus,Eukaryota,Chordata,Lepidosauria,Squamata,Typhlopidae,Anilios,Anilios grypus,0.00461361
AJ628376.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Marmosa;Marmosa lepida,Eukaryota,Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa lepida,0.003460208
AF149986.1,5,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Percopsiformes;Percopsidae;Percopsis;Percopsis omiscomaycus,Eukaryota,Chordata,Actinopteri,Percopsiformes,Percopsidae,Percopsis,Percopsis omiscomaycus,0.005767013
DQ529351.1,4,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Primates;Lepilemuridae;Lepilemur;Lepilemur microdon,Eukaryota,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur microdon,0.00461361
LC146306.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gnatholepis;Gnatholepis anjerensis,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gnatholepis,Gnatholepis anjerensis,0.002306805
HQ171085.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Primates;Lepilemuridae;Lepilemur;Lepilemur hollandorum,Eukaryota,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur hollandorum,0.003460208
EF520732.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Aves;Apodiformes;Trochilidae;Archilochus;Archilochus colubris,Eukaryota,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,Archilochus colubris,0.002306805
KX755314.1,4,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Echimyidae;Proechimys;Proechimys guyannensis,Eukaryota,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,0.00461361
LT599483.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;;Testudines;Testudinidae;Chelonoidis;Chelonoidis carbonarius,Eukaryota,Chordata,Unclassified,Testudines,Testudinidae,Chelonoidis,Chelonoidis carbonarius,0.002306805
AY279594.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Cymolutes;Cymolutes torquatus,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Cymolutes,Cymolutes torquatus,0.001153403
EU728582.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Dipsadidae;Hypsiglena;Hypsiglena ochrorhyncha,Eukaryota,Chordata,Lepidosauria,Squamata,Dipsadidae,Hypsiglena,Hypsiglena ochrorhyncha,0.003460208
U71243.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Phaeognathus;Phaeognathus hubrichti,Eukaryota,Chordata,Amphibia,Caudata,Plethodontidae,Phaeognathus,Phaeognathus hubrichti,0.001153403
LC069532.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Lopholiparis;Lopholiparis flerxi,Eukaryota,Chordata,Actinopteri,Perciformes,Liparidae,Lopholiparis,Lopholiparis flerxi,0.002306805
KX346279.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;;Testudines;Testudinidae;Chersobius;Chersobius signatus,Eukaryota,Chordata,Unclassified,Testudines,Testudinidae,Chersobius,Chersobius signatus,0.003460208
AF484886.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Aves;Passeriformes;Leiothrichidae;Sibia;Sibia nipalensis,Eukaryota,Chordata,Aves,Passeriformes,Leiothrichidae,Sibia,Sibia nipalensis,0.001153403
AP014698.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Aves;Struthioniformes;Aepyornithidae;Mullerornis;Mullerornis sp. Beloha-15181-16151,Eukaryota,Chordata,Aves,Struthioniformes,Aepyornithidae,Mullerornis,Mullerornis sp. Beloha-15181-16151,0.001153403
AY997817.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Calomyscidae;Calomyscus;Calomyscus mystax,Eukaryota,Chordata,Mammalia,Rodentia,Calomyscidae,Calomyscus,Calomyscus mystax,0.002306805
KX381760.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Chiroptera;Thyropteridae;Thyroptera;Thyroptera tricolor,Eukaryota,Chordata,Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera tricolor,0.001153403
FJ598860.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Leptomona;Leptomona russica,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptomona,Leptomona russica,0.001153403
KM282450.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Thaleichthys;Thaleichthys pacificus,Eukaryota,Chordata,Actinopteri,Osmeriformes,Osmeridae,Thaleichthys,Thaleichthys pacificus,0.001153403
KX381737.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Eptesicus;Eptesicus chiriquinus,Eukaryota,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus chiriquinus,0.001153403
KM282431.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Proteidae;Necturus;Necturus maculosus,Eukaryota,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,0.001153403
DQ417191.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Onychodactylus;Onychodactylus fischeri,Eukaryota,Chordata,Amphibia,Caudata,Hynobiidae,Onychodactylus,Onychodactylus fischeri,0.002306805
EF376032.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Osteocephalus;Osteocephalus taurinus,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Osteocephalus,Osteocephalus taurinus,0.001153403
NC_039102.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Echimyidae;Proechimys;Proechimys semispinosus,Eukaryota,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys semispinosus,0.002306805
DQ283112.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Anura;Alytidae;Alytes;Alytes obstetricans,Eukaryota,Chordata,Amphibia,Anura,Alytidae,Alytes,Alytes obstetricans,0.001153403
EU314485.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Desmognathus;Desmognathus marmoratus,Eukaryota,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus marmoratus,0.001153403
KC292213.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Gobiiformes;Odontobutidae;Perccottus;Perccottus glenii,Eukaryota,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Perccottus,Perccottus glenii,0.001153403
KX755319.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Echimyidae;Proechimys;Proechimys roberti,Eukaryota,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys roberti,0.001153403
MK266749.1,2,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Sphaenorhynchus;Sphaenorhynchus pauloalvini,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus pauloalvini,0.002306805
KR180305.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Orcinus;Orcinus orca,Eukaryota,Chordata,Mammalia,Artiodactyla,Delphinidae,Orcinus,Orcinus orca,0.001153403
MK496947.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Sicyopterus;Sicyopterus lagocephalus,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Sicyopterus,Sicyopterus lagocephalus,0.001153403
LC146007.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Lepidophanes;Lepidophanes guentheri,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lepidophanes,Lepidophanes guentheri,0.001153403
LC104772.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Aves;Cuculiformes;Cuculidae;Cuculus;Cuculus poliocephalus,Eukaryota,Chordata,Aves,Cuculiformes,Cuculidae,Cuculus,Cuculus poliocephalus,0.001153403
LC104356.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhina;Platyrhina tangi,Eukaryota,Chordata,Chondrichthyes,,Platyrhinidae,Platyrhina,Platyrhina tangi,0.001153403
LC091877.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Zeiformes;Oreosomatidae;Allocyttus;Allocyttus verrucosus,Eukaryota,Chordata,Actinopteri,Zeiformes,Oreosomatidae,Allocyttus,Allocyttus verrucosus,0.001153403
LC036703.1,3,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.003460208
KR537874.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Eulipotyphla;Soricidae;Crocidura;Crocidura beatus,Eukaryota,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura beatus,0.001153403
KM282396.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Ambystomatidae;Ambystoma;Ambystoma californiense,Eukaryota,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma californiense,0.001153403
KM015261.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus eunomus,Eukaryota,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus eunomus,0.001153403
KJ530558.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Mus;Mus caroli,Eukaryota,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus caroli,0.001153403
JQ256957.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Cercopithecus;Cercopithecus mitis,Eukaryota,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mitis,0.001153403
JF712657.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton guanxiensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton guanxiensis,0.001153403
EU336432.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Gyrinophilus;Gyrinophilus porphyriticus,Eukaryota,Chordata,Amphibia,Caudata,Plethodontidae,Gyrinophilus,Gyrinophilus porphyriticus,0.001153403
AP019362.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Trypauchenopsis;Trypauchenopsis sp. G341,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Trypauchenopsis,Trypauchenopsis sp. G341,0.001153403
AP017951.1,1,"Site 8, Cyclonic Eddy (400m)","Site 8, Cyclonic Eddy",Lib4,Seq4.11,Barcode 11,8.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.001153403
